buy_date,buy_value,num_shares,position_type,cash_balance,sell_date,sell_value,profit_loss,borrowed_value,borrow_cost
2021-01-04 04:37:00,216.95,46.093569946992396,long,9991.057847430284,2021-01-04 05:04:00,216.756,-8.94215256971599,,
2021-01-04 05:04:00,216.756,46.093569946992396,short,9990.596911730814,2021-01-04 05:09:00,216.766,-0.46093569946950474,9991.057847430284,0.0
2021-01-04 05:09:00,216.766,46.089317105684536,long,9972.668167376703,2021-01-04 06:51:00,216.377,-17.928744354110435,,
2021-01-04 06:51:00,216.377,46.089317105684536,short,9972.668167376703,2021-01-04 06:57:00,216.377,0.0,9972.668167376703,0.0
2021-01-04 06:57:00,216.377,46.089317105684536,long,9969.534093813516,2021-01-04 07:05:00,216.309,-3.134073563187104,,
2021-01-04 07:05:00,216.309,46.089317105684536,short,9965.063430054264,2021-01-04 07:10:00,216.406,-4.470663759251788,9969.534093813516,0.0
2021-01-04 07:10:00,216.406,46.047999732236,long,9962.853126067117,2021-01-04 07:17:00,216.358,-2.210303987147412,,
2021-01-04 07:17:00,216.358,46.047999732236,short,9955.255206111298,2021-01-04 07:23:00,216.523,-7.597919955818574,9962.853126067117,0.0
2021-01-04 07:23:00,216.523,45.97781855096825,long,9956.588562849276,2021-01-04 07:31:00,216.552,1.333356737977912,,
2021-01-04 07:31:00,216.552,45.97781855096825,short,9956.128784663764,2021-01-04 07:38:00,216.562,-0.4597781855105711,9956.588562849276,0.0
2021-01-04 07:38:00,216.562,45.97357239341973,long,9955.66904893983,2021-01-04 07:46:00,216.552,-0.4597357239350858,,
2021-01-04 07:46:00,216.552,45.97357239341974,short,9946.750175895504,2021-01-04 07:52:00,216.746,-8.918873044324203,9955.66904893983,0.0
